datetime,C_02.5cm,C_10cm,C_20cm,C_35cm,river_ft
11/25/2024 1:59,5.663,7.097,8.637,9.766,6.38
11/25/2024 2:14,5.6,7.034,8.637,9.766,6.38
11/25/2024 2:29,5.537,7.034,8.637,9.828,6.38
11/25/2024 2:44,5.537,6.972,8.637,9.828,6.38
11/25/2024 2:59,5.475,6.972,8.637,9.828,6.39
11/25/2024 3:14,5.412,6.909,8.574,9.828,6.39
11/25/2024 3:29,5.349,6.909,8.574,9.828,6.39
11/25/2024 3:44,5.349,6.846,8.574,9.828,6.4
11/25/2024 3:59,5.286,6.846,8.574,9.828,6.41
11/25/2024 4:14,5.224,6.846,8.574,9.828,6.41
11/25/2024 4:29,5.161,6.784,8.574,9.828,6.41
11/25/2024 4:44,5.098,6.784,8.574,9.828,6.41
11/25/2024 4:59,5.098,6.721,8.574,9.828,6.42
11/25/2024 5:14,5.035,6.721,8.574,9.828,6.42
11/25/2024 5:29,4.973,6.658,8.511,9.891,6.42
11/25/2024 5:44,4.973,6.658,8.574,9.891,6.43
11/25/2024 5:59,4.91,6.658,8.511,9.891,6.42
11/25/2024 6:14,4.847,6.595,8.511,9.891,6.43
11/25/2024 6:29,4.847,6.595,8.511,9.891,6.43
11/25/2024 6:44,4.784,6.533,8.511,9.891,6.45
11/25/2024 6:59,4.721,6.533,8.511,9.891,6.45
11/25/2024 7:14,4.659,6.47,8.511,9.891,6.44
11/25/2024 7:29,4.659,6.47,8.511,9.891,6.44
11/25/2024 7:44,4.596,6.47,8.511,9.891,6.45
11/25/2024 7:59,4.533,6.407,8.448,9.891,6.45
11/25/2024 8:14,4.47,6.407,8.448,9.891,6.45
11/25/2024 8:29,4.47,6.345,8.448,9.891,6.46
11/25/2024 8:44,4.408,6.345,8.448,9.891,6.45
11/25/2024 8:59,4.345,6.282,8.448,9.891,6.46
11/25/2024 9:14,4.282,6.282,8.448,9.891,6.46
11/25/2024 9:29,4.282,6.219,8.385,9.891,6.45
11/25/2024 9:44,4.219,6.219,8.385,9.891,6.46
11/25/2024 9:59,4.156,6.156,8.385,9.891,6.46
11/25/2024 10:14,4.156,6.156,8.385,9.891,6.45
11/25/2024 10:29,4.094,6.094,8.385,9.891,6.45
11/25/2024 10:44,4.031,6.094,8.323,9.891,6.45
11/25/2024 10:59,4.031,6.031,8.323,9.891,6.45
11/25/2024 11:14,3.968,6.031,8.323,9.891,6.45
11/25/2024 11:29,3.968,5.968,8.26,9.891,6.44
11/25/2024 11:44,3.905,5.968,8.26,9.891,6.45
11/25/2024 11:59,3.905,5.905,8.26,9.891,6.45
11/25/2024 12:14,3.843,5.905,8.197,9.891,6.44
11/25/2024 12:29,3.78,5.843,8.197,9.891,6.44
11/25/2024 12:44,3.78,5.843,8.197,9.891,6.43
11/25/2024 12:59,3.78,5.78,8.134,9.828,6.44
11/25/2024 13:14,3.717,5.78,8.134,9.828,6.43
11/25/2024 13:29,3.717,5.78,8.134,9.828,6.43
11/25/2024 13:44,3.654,5.717,8.071,9.828,6.43
11/25/2024 13:59,3.654,5.717,8.071,9.828,6.43
11/25/2024 14:14,3.654,5.655,8.071,9.828,6.42
11/25/2024 14:29,3.591,5.655,8.008,9.828,6.42
11/25/2024 14:44,3.591,5.592,8.008,9.766,6.42
11/25/2024 14:59,3.591,5.592,7.946,9.766,6.41
11/25/2024 15:14,3.591,5.529,7.946,9.766,6.41
11/25/2024 15:29,3.654,5.529,7.946,9.766,6.41
11/25/2024 15:44,3.717,5.529,7.883,9.766,6.41
11/25/2024 15:59,3.843,5.529,7.883,9.703,6.41
11/25/2024 16:14,3.968,5.529,7.82,9.703,6.41
11/25/2024 16:29,4.094,5.592,7.82,9.703,6.42
11/25/2024 16:44,4.282,5.655,7.82,9.703,6.41
11/25/2024 16:59,4.533,5.717,7.82,9.703,6.41
11/25/2024 17:14,4.721,5.78,7.82,9.64,6.41
11/25/2024 17:29,4.973,5.843,7.82,9.64,6.41
11/25/2024 17:44,5.224,5.968,7.82,9.64,6.4
11/25/2024 17:59,5.475,6.031,7.82,9.64,6.4
11/25/2024 18:14,5.726,6.156,7.82,9.64,6.4
11/25/2024 18:29,5.914,6.282,7.82,9.64,6.41
11/25/2024 18:44,6.102,6.407,7.883,9.578,6.4
11/25/2024 18:59,6.353,6.533,7.883,9.578,6.41
11/25/2024 19:14,6.542,6.658,7.946,9.578,6.4
11/25/2024 19:29,6.667,6.784,7.946,9.578,6.41
11/25/2024 19:44,6.793,6.846,8.008,9.578,6.41
11/25/2024 19:59,6.855,6.972,8.008,9.578,6.42
11/25/2024 20:14,6.855,7.034,8.071,9.578,6.4
11/25/2024 20:29,6.855,7.097,8.071,9.578,6.41
11/25/2024 20:44,6.855,7.16,8.134,9.578,6.42
11/25/2024 20:59,6.855,7.223,8.134,9.578,6.41
11/25/2024 21:14,6.793,7.223,8.197,9.578,6.41
11/25/2024 21:29,6.793,7.285,8.26,9.578,6.41
11/25/2024 21:44,6.73,7.285,8.26,9.578,6.41
11/25/2024 21:59,6.604,7.285,8.26,9.578,6.41
11/25/2024 22:14,6.542,7.285,8.323,9.578,6.41
11/25/2024 22:29,6.479,7.285,8.323,9.578,6.42
11/25/2024 22:44,6.416,7.285,8.323,9.578,6.42
11/25/2024 22:59,6.291,7.223,8.385,9.578,6.42
11/25/2024 23:14,6.165,7.223,8.385,9.578,6.41
11/25/2024 23:29,6.102,7.223,8.385,9.578,6.42
11/25/2024 23:44,6.04,7.16,8.385,9.578,6.42
11/25/2024 23:59,5.977,7.097,8.385,9.64,6.42
11/26/2024 0:14,5.851,7.097,8.385,9.64,6.43
11/26/2024 0:29,5.788,7.034,8.385,9.64,6.43
11/26/2024 0:44,5.726,7.034,8.385,9.64,6.43
11/26/2024 0:59,5.663,6.972,8.385,9.64,6.44
11/26/2024 1:14,5.6,6.972,8.385,9.64,6.44
11/26/2024 1:29,5.537,6.909,8.385,9.64,6.45
11/26/2024 1:44,5.537,6.909,8.385,9.64,6.44
11/26/2024 1:59,5.475,6.846,8.385,9.64,6.45
11/26/2024 2:14,5.412,6.846,8.385,9.64,6.46
11/26/2024 2:29,5.412,6.784,8.385,9.64,6.46
11/26/2024 2:44,5.349,6.784,8.385,9.64,6.46
11/26/2024 2:59,5.349,6.784,8.385,9.703,6.46
11/26/2024 3:14,5.349,6.721,8.385,9.703,6.46
11/26/2024 3:29,5.349,6.721,8.385,9.703,6.47
11/26/2024 3:44,5.349,6.721,8.385,9.703,6.47
11/26/2024 3:59,5.286,6.721,8.385,9.703,6.48
11/26/2024 4:14,5.286,6.721,8.385,9.703,6.47
11/26/2024 4:29,5.286,6.721,8.385,9.703,6.48
11/26/2024 4:44,5.286,6.658,8.385,9.703,6.49
11/26/2024 4:59,5.286,6.658,8.385,9.703,6.49
11/26/2024 5:14,5.286,6.658,8.385,9.703,6.48
11/26/2024 5:29,5.286,6.658,8.385,9.703,6.48
11/26/2024 5:44,5.286,6.658,8.385,9.703,6.48
11/26/2024 5:59,5.286,6.658,8.385,9.703,6.48
11/26/2024 6:14,5.286,6.658,8.385,9.703,6.48
11/26/2024 6:29,5.286,6.658,8.385,9.703,6.49
11/26/2024 6:44,5.286,6.658,8.385,9.766,6.49
11/26/2024 6:59,5.349,6.658,8.385,9.766,6.5
11/26/2024 7:14,5.349,6.721,8.385,9.766,6.5
11/26/2024 7:29,5.412,6.721,8.448,9.766,6.49
11/26/2024 7:44,5.475,6.721,8.448,9.766,6.5
11/26/2024 7:59,5.475,6.784,8.448,9.766,6.5
11/26/2024 8:14,5.537,6.784,8.448,9.766,6.5
11/26/2024 8:29,5.537,6.846,8.511,9.828,6.5
11/26/2024 8:44,5.537,6.846,8.511,9.828,6.49
11/26/2024 8:59,5.6,6.909,8.574,9.828,6.5
11/26/2024 9:14,5.6,6.909,8.574,9.828,6.5
11/26/2024 9:29,5.663,6.909,8.574,9.891,6.5
11/26/2024 9:44,5.663,6.972,8.637,9.891,6.5
11/26/2024 9:59,5.663,6.972,8.637,9.891,6.5
11/26/2024 10:14,5.663,6.972,8.637,9.891,6.5
11/26/2024 10:29,5.663,7.034,8.7,9.891,6.5
11/26/2024 10:44,5.663,7.034,8.7,9.954,6.5
11/26/2024 10:59,5.726,7.034,8.7,9.954,6.49
11/26/2024 11:14,5.726,7.034,8.7,9.954,6.49
11/26/2024 11:29,5.726,7.097,8.762,9.954,6.48
11/26/2024 11:44,5.726,7.097,8.762,9.954,6.49
11/26/2024 11:59,5.726,7.097,8.762,9.954,6.49
11/26/2024 12:14,5.726,7.097,8.762,10.016,6.48
11/26/2024 12:29,5.726,7.097,8.762,10.016,6.48
11/26/2024 12:44,5.726,7.097,8.825,10.016,6.47
11/26/2024 12:59,5.788,7.16,8.825,10.016,6.48
11/26/2024 13:14,5.788,7.16,8.825,10.016,6.47
11/26/2024 13:29,5.788,7.16,8.825,10.016,6.47
11/26/2024 13:44,5.788,7.16,8.825,10.016,6.46
11/26/2024 13:59,5.788,7.16,8.825,10.079,6.46
11/26/2024 14:14,5.788,7.223,8.888,10.079,6.47
11/26/2024 14:29,5.788,7.223,8.888,10.079,6.47
11/26/2024 14:44,5.788,7.223,8.888,10.079,6.46
11/26/2024 14:59,5.788,7.223,8.888,10.079,6.47
11/26/2024 15:14,5.788,7.285,8.951,10.079,6.46
11/26/2024 15:29,5.788,7.285,8.951,10.079,6.47
11/26/2024 15:44,5.851,7.285,8.951,10.142,6.46
11/26/2024 15:59,5.851,7.285,9.014,10.142,6.46
11/26/2024 16:14,5.851,7.348,9.014,10.142,6.47
11/26/2024 16:29,5.914,7.348,9.014,10.142,6.47
11/26/2024 16:44,5.914,7.348,9.014,10.142,6.48
11/26/2024 16:59,5.914,7.348,9.076,10.204,6.46
11/26/2024 17:14,5.977,7.411,9.076,10.204,6.47
11/26/2024 17:29,5.977,7.411,9.076,10.204,6.47
11/26/2024 17:44,6.04,7.411,9.076,10.204,6.48
11/26/2024 17:59,6.102,7.473,9.139,10.204,6.48
11/26/2024 18:14,6.102,7.473,9.139,10.204,6.48
11/26/2024 18:29,6.04,7.473,9.139,10.204,6.48
11/26/2024 18:44,6.04,7.473,9.139,10.267,6.49
11/26/2024 18:59,6.102,7.473,9.139,10.267,6.49
11/26/2024 19:14,6.102,7.536,9.139,10.267,6.49
11/26/2024 19:29,6.102,7.536,9.139,10.267,6.49
11/26/2024 19:44,6.102,7.536,9.139,10.267,6.49
11/26/2024 19:59,6.102,7.536,9.202,10.267,6.5
11/26/2024 20:14,6.102,7.536,9.202,10.267,6.49
11/26/2024 20:29,6.102,7.536,9.202,10.267,6.51
11/26/2024 20:44,6.102,7.536,9.202,10.267,6.51
11/26/2024 20:59,6.102,7.536,9.202,10.267,6.5
11/26/2024 21:14,6.04,7.536,9.202,10.267,6.51
11/26/2024 21:29,6.04,7.536,9.202,10.267,6.52
11/26/2024 21:44,6.04,7.536,9.202,10.267,6.51
11/26/2024 21:59,6.04,7.536,9.202,10.267,6.52
11/26/2024 22:14,5.977,7.473,9.202,10.267,6.52
11/26/2024 22:29,5.977,7.473,9.202,10.267,6.52
11/26/2024 22:44,5.977,7.473,9.202,10.329,6.53
11/26/2024 22:59,5.977,7.473,9.202,10.267,6.53
11/26/2024 23:14,5.977,7.473,9.202,10.329,6.53
11/26/2024 23:29,5.914,7.473,9.202,10.329,6.54
11/26/2024 23:44,5.914,7.473,9.202,10.329,6.54
11/26/2024 23:59,5.914,7.473,9.202,10.329,6.55
11/27/2024 0:14,5.914,7.473,9.202,10.329,6.56
11/27/2024 0:29,5.851,7.411,9.202,10.329,6.56
11/27/2024 0:44,5.851,7.411,9.202,10.329,6.56
11/27/2024 0:59,5.851,7.411,9.202,10.329,6.56
11/27/2024 1:14,5.851,7.411,9.139,10.329,6.57
11/27/2024 1:29,5.788,7.411,9.139,10.329,6.58
11/27/2024 1:44,5.788,7.348,9.139,10.329,6.58
11/27/2024 1:59,5.788,7.348,9.139,10.267,6.59
11/27/2024 2:14,5.788,7.348,9.139,10.267,6.59
11/27/2024 2:29,5.788,7.285,9.139,10.267,6.6
11/27/2024 2:44,5.788,7.285,9.076,10.267,6.61
11/27/2024 2:59,5.726,7.285,9.076,10.267,6.61
11/27/2024 3:14,5.726,7.285,9.076,10.267,6.62
11/27/2024 3:29,5.726,7.285,9.076,10.267,6.62
11/27/2024 3:44,5.726,7.223,9.076,10.267,6.62
11/27/2024 3:59,5.726,7.223,9.014,10.267,6.63
11/27/2024 4:14,5.726,7.223,9.014,10.267,6.64
11/27/2024 4:29,5.663,7.223,9.014,10.267,6.64
11/27/2024 4:44,5.663,7.16,9.014,10.267,6.65
11/27/2024 4:59,5.663,7.16,8.951,10.204,6.65
11/27/2024 5:14,5.663,7.16,8.951,10.204,6.65
11/27/2024 5:29,5.663,7.16,8.951,10.204,6.66
11/27/2024 5:44,5.663,7.16,8.951,10.204,6.66
11/27/2024 5:59,5.663,7.16,8.951,10.204,6.67
11/27/2024 6:14,5.663,7.16,8.951,10.204,6.68
11/27/2024 6:29,5.663,7.16,8.951,10.204,6.68
11/27/2024 6:44,5.663,7.16,8.951,10.204,6.69
11/27/2024 6:59,5.663,7.16,8.951,10.204,6.69
11/27/2024 7:14,5.663,7.16,8.951,10.204,6.71
11/27/2024 7:29,5.726,7.16,8.951,10.204,6.71
11/27/2024 7:44,5.726,7.16,8.951,10.204,6.72
11/27/2024 7:59,5.726,7.16,8.951,10.204,6.72
11/27/2024 8:14,5.726,7.16,8.951,10.204,6.72
11/27/2024 8:29,5.726,7.223,8.951,10.204,6.74
11/27/2024 8:44,5.726,7.16,8.951,10.204,6.74
11/27/2024 8:59,5.726,7.223,8.951,10.204,6.75
11/27/2024 9:14,5.726,7.223,8.951,10.204,6.76
11/27/2024 9:29,5.726,7.16,8.951,10.204,6.77
11/27/2024 9:44,5.726,7.16,8.951,10.204,6.77
11/27/2024 9:59,5.726,7.16,8.951,10.204,6.78
11/27/2024 10:14,5.726,7.16,8.951,10.204,6.78
11/27/2024 10:29,5.726,7.16,8.888,10.204,6.8
11/27/2024 10:44,5.663,7.097,8.888,10.142,6.79
11/27/2024 10:59,5.663,7.097,8.888,10.142,6.8
11/27/2024 11:14,5.663,7.097,8.888,10.142,6.81
11/27/2024 11:29,5.6,7.097,8.825,10.142,6.82
11/27/2024 11:44,5.6,7.034,8.825,10.142,6.82
11/27/2024 11:59,5.6,7.034,8.825,10.142,6.83
11/27/2024 12:14,5.537,7.034,8.762,10.142,6.84
11/27/2024 12:29,5.537,6.972,8.762,10.079,6.83
11/27/2024 12:44,5.475,6.972,8.762,10.079,6.84
11/27/2024 12:59,5.412,6.909,8.7,10.079,6.85
11/27/2024 13:14,5.412,6.909,8.7,10.079,6.85
11/27/2024 13:29,5.349,6.846,8.7,10.079,6.86
11/27/2024 13:44,5.286,6.784,8.637,10.016,6.87
11/27/2024 13:59,5.224,6.784,8.637,10.016,6.86
11/27/2024 14:14,5.161,6.721,8.574,10.016,6.87
11/27/2024 14:29,5.098,6.658,8.574,10.016,6.89
11/27/2024 14:44,5.035,6.658,8.511,9.954,6.9
11/27/2024 14:59,4.973,6.595,8.448,9.954,6.89
11/27/2024 15:14,4.91,6.533,8.448,9.954,6.9
11/27/2024 15:29,4.91,6.47,8.385,9.891,6.91
11/27/2024 15:44,4.847,6.407,8.385,9.891,6.92
11/27/2024 15:59,4.847,6.407,8.323,9.891,6.91
11/27/2024 16:14,4.847,6.345,8.323,9.828,6.93
11/27/2024 16:29,4.847,6.345,8.26,9.828,6.94
11/27/2024 16:44,4.91,6.282,8.26,9.828,6.95
11/27/2024 16:59,5.035,6.282,8.197,9.766,6.95
11/27/2024 17:14,5.035,6.282,8.197,9.766,6.95
11/27/2024 17:29,5.161,6.282,8.134,9.766,6.96
11/27/2024 17:44,5.224,6.345,8.134,9.703,6.97
11/27/2024 17:59,5.286,6.345,8.134,9.703,6.98
11/27/2024 18:14,5.412,6.345,8.071,9.703,6.98
11/27/2024 18:29,5.475,6.407,8.071,9.703,6.99
11/27/2024 18:44,5.537,6.407,8.071,9.64,7
11/27/2024 18:59,5.6,6.47,8.071,9.64,6.99
11/27/2024 19:14,5.726,6.533,8.071,9.64,7.01
11/27/2024 19:29,5.788,6.533,8.071,9.64,7
11/27/2024 19:44,5.914,6.595,8.071,9.578,7.02
11/27/2024 19:59,5.977,6.658,8.071,9.578,7.02
11/27/2024 20:14,6.04,6.658,8.071,9.578,7.04
11/27/2024 20:29,6.102,6.721,8.071,9.578,7.04
11/27/2024 20:44,6.165,6.784,8.071,9.578,7.04
11/27/2024 20:59,6.228,6.784,8.071,9.515,7.06
11/27/2024 21:14,6.228,6.846,8.071,9.515,7.06
11/27/2024 21:29,6.291,6.909,8.134,9.515,7.06
11/27/2024 21:44,6.291,6.909,8.134,9.515,7.07
11/27/2024 21:59,6.291,6.909,8.134,9.515,7.06
11/27/2024 22:14,6.291,6.972,8.134,9.515,7.09
11/27/2024 22:29,6.165,6.972,8.134,9.515,7.08
11/27/2024 22:44,6.102,6.972,8.134,9.515,7.08
11/27/2024 22:59,6.04,6.972,8.197,9.515,7.09
11/27/2024 23:14,5.914,6.909,8.197,9.515,7.09
11/27/2024 23:29,5.851,6.909,8.197,9.515,7.09
11/27/2024 23:44,5.788,6.846,8.197,9.452,7.1
11/27/2024 23:59,5.726,6.846,8.197,9.515,7.1
11/28/2024 0:14,5.663,6.784,8.197,9.452,7.1
11/28/2024 0:29,5.6,6.784,8.197,9.452,7.1
11/28/2024 0:44,5.537,6.721,8.197,9.452,7.09
11/28/2024 0:59,5.475,6.721,8.197,9.452,7.11
11/28/2024 1:14,5.412,6.658,8.197,9.452,7.1
11/28/2024 1:29,5.349,6.658,8.197,9.452,7.1
11/28/2024 1:44,5.349,6.595,8.134,9.452,7.1
11/28/2024 1:59,5.286,6.595,8.134,9.452,7.1
11/28/2024 2:14,5.224,6.595,8.134,9.452,7.09
11/28/2024 2:29,5.224,6.533,8.134,9.452,7.09
11/28/2024 2:44,5.224,6.533,8.134,9.452,7.09
11/28/2024 2:59,5.161,6.47,8.134,9.452,7.09
11/28/2024 3:14,5.098,6.47,8.134,9.452,7.08
11/28/2024 3:29,5.098,6.47,8.071,9.452,7.08
11/28/2024 3:44,5.098,6.407,8.071,9.452,7.08
11/28/2024 3:59,5.035,6.407,8.071,9.452,7.07
11/28/2024 4:14,5.035,6.407,8.071,9.452,7.07
11/28/2024 4:29,4.973,6.345,8.071,9.452,7.06
11/28/2024 4:44,4.973,6.345,8.071,9.452,7.06
11/28/2024 4:59,4.91,6.345,8.008,9.452,7.05
11/28/2024 5:14,4.91,6.282,8.008,9.452,7.04
11/28/2024 5:29,4.91,6.282,8.008,9.452,7.04
11/28/2024 5:44,4.847,6.282,8.008,9.452,7.03
11/28/2024 5:59,4.847,6.219,8.008,9.452,7.02
11/28/2024 6:14,4.847,6.219,7.946,9.452,7.02
11/28/2024 6:29,4.847,6.219,7.946,9.452,7
11/28/2024 6:44,4.784,6.156,7.946,9.39,7
11/28/2024 6:59,4.784,6.156,7.946,9.39,7
11/28/2024 7:14,4.784,6.156,7.883,9.39,6.99
11/28/2024 7:29,4.784,6.156,7.883,9.39,6.99
11/28/2024 7:44,4.784,6.094,7.883,9.39,6.97
11/28/2024 7:59,4.784,6.094,7.883,9.39,6.97
11/28/2024 8:14,4.784,6.094,7.883,9.39,6.96
11/28/2024 8:29,4.784,6.094,7.82,9.39,6.96
11/28/2024 8:44,4.721,6.031,7.82,9.327,6.96
11/28/2024 8:59,4.784,6.031,7.82,9.327,6.95
11/28/2024 9:14,4.784,6.031,7.757,9.327,6.94
11/28/2024 9:29,4.721,6.031,7.757,9.327,6.93
11/28/2024 9:44,4.784,6.031,7.757,9.327,6.93
11/28/2024 9:59,4.784,6.031,7.757,9.264,6.93
11/28/2024 10:14,4.721,5.968,7.757,9.264,6.92
11/28/2024 10:29,4.721,5.968,7.694,9.264,6.91
11/28/2024 10:44,4.721,5.968,7.694,9.264,6.92
11/28/2024 10:59,4.721,5.968,7.694,9.264,6.91
11/28/2024 11:14,4.721,5.968,7.631,9.202,6.91
11/28/2024 11:29,4.721,5.968,7.631,9.202,6.9
11/28/2024 11:44,4.721,5.905,7.631,9.202,6.9
11/28/2024 11:59,4.659,5.905,7.631,9.202,6.9
11/28/2024 12:14,4.659,5.905,7.631,9.202,6.9
11/28/2024 12:29,4.659,5.905,7.568,9.202,6.9
11/28/2024 12:44,4.659,5.905,7.568,9.139,6.9
11/28/2024 12:59,4.659,5.905,7.568,9.139,6.9
11/28/2024 13:14,4.596,5.843,7.568,9.139,6.9
11/28/2024 13:29,4.596,5.843,7.568,9.139,6.9
11/28/2024 13:44,4.596,5.843,7.506,9.139,6.89
11/28/2024 13:59,4.596,5.843,7.506,9.077,6.89
11/28/2024 14:14,4.533,5.78,7.506,9.077,6.89
11/28/2024 14:29,4.533,5.78,7.506,9.077,6.9
11/28/2024 14:44,4.533,5.78,7.506,9.077,6.9
11/28/2024 14:59,4.533,5.78,7.506,9.077,6.9
11/28/2024 15:14,4.47,5.78,7.443,9.077,6.89
11/28/2024 15:29,4.533,5.717,7.443,9.077,6.9
11/28/2024 15:44,4.533,5.717,7.443,9.014,6.9
11/28/2024 15:59,4.596,5.717,7.443,9.014,6.91
11/28/2024 16:14,4.659,5.78,7.443,9.014,6.91
11/28/2024 16:29,4.721,5.78,7.443,9.014,6.9
11/28/2024 16:44,4.784,5.78,7.443,9.014,6.91
11/28/2024 16:59,4.91,5.843,7.443,9.014,6.91
11/28/2024 17:14,5.035,5.843,7.443,9.014,6.91
11/28/2024 17:29,5.098,5.905,7.443,9.014,6.91
11/28/2024 17:44,5.224,5.968,7.443,9.014,6.91
11/28/2024 17:59,5.349,6.031,7.506,9.014,6.9
11/28/2024 18:14,5.412,6.094,7.506,9.014,6.9
11/28/2024 18:29,5.537,6.156,7.506,9.014,6.9
11/28/2024 18:44,5.663,6.219,7.568,9.077,6.91
11/28/2024 18:59,5.788,6.282,7.568,9.077,6.9
11/28/2024 19:14,5.851,6.345,7.568,9.077,6.9
11/28/2024 19:29,5.977,6.407,7.631,9.077,6.9
11/28/2024 19:44,6.04,6.47,7.631,9.077,6.9
11/28/2024 19:59,6.102,6.533,7.631,9.077,6.9
11/28/2024 20:14,6.165,6.595,7.694,9.077,6.9
11/28/2024 20:29,6.228,6.658,7.694,9.077,6.89
11/28/2024 20:44,6.291,6.658,7.757,9.077,6.89
11/28/2024 20:59,6.291,6.721,7.757,9.077,6.89
11/28/2024 21:14,6.291,6.784,7.757,9.077,6.89
11/28/2024 21:29,6.291,6.784,7.82,9.077,6.89
11/28/2024 21:44,6.291,6.846,7.82,9.077,6.88
11/28/2024 21:59,6.291,6.846,7.883,9.077,6.88
11/28/2024 22:14,6.228,6.846,7.883,9.077,6.88
11/28/2024 22:29,6.165,6.846,7.883,9.139,6.88
11/28/2024 22:44,6.04,6.846,7.883,9.139,6.87
11/28/2024 22:59,5.914,6.846,7.946,9.139,6.87
11/28/2024 23:14,5.788,6.784,7.946,9.139,6.88
11/28/2024 23:29,5.663,6.784,7.946,9.139,6.87
11/28/2024 23:44,5.6,6.721,7.946,9.139,6.86
11/28/2024 23:59,5.475,6.658,7.946,9.139,6.86
11/29/2024 0:14,5.412,6.658,7.946,9.139,6.86
11/29/2024 0:29,5.349,6.595,7.946,9.139,6.86
11/29/2024 0:44,5.286,6.533,7.946,9.139,6.86
11/29/2024 0:59,5.224,6.533,7.946,9.139,6.86
11/29/2024 1:14,5.161,6.47,7.946,9.139,6.85
11/29/2024 1:29,5.098,6.407,7.883,9.139,6.85
11/29/2024 1:44,5.035,6.345,7.883,9.139,6.86
11/29/2024 1:59,5.035,6.345,7.883,9.139,6.85
11/29/2024 2:14,4.973,6.282,7.883,9.139,6.86
11/29/2024 2:29,4.91,6.282,7.82,9.139,6.85
11/29/2024 2:44,4.91,6.219,7.82,9.139,6.85
11/29/2024 2:59,4.847,6.219,7.82,9.139,6.86
11/29/2024 3:14,4.784,6.156,7.82,9.139,6.84
11/29/2024 3:29,4.784,6.156,7.757,9.139,6.85
11/29/2024 3:44,4.721,6.094,7.757,9.139,6.85
11/29/2024 3:59,4.721,6.094,7.757,9.139,6.85
11/29/2024 4:14,4.659,6.094,7.757,9.139,6.85
11/29/2024 4:29,4.659,6.031,7.694,9.139,6.85
11/29/2024 4:44,4.596,6.031,7.694,9.139,6.85
11/29/2024 4:59,4.596,5.968,7.694,9.139,6.85
11/29/2024 5:14,4.596,5.968,7.694,9.077,6.85
11/29/2024 5:29,4.533,5.905,7.631,9.077,6.85
11/29/2024 5:44,4.533,5.905,7.631,9.077,6.84
11/29/2024 5:59,4.533,5.843,7.631,9.077,6.86
11/29/2024 6:14,4.47,5.843,7.631,9.077,6.85
11/29/2024 6:29,4.408,5.843,7.568,9.077,6.86
11/29/2024 6:44,4.408,5.78,7.568,9.077,6.85
11/29/2024 6:59,4.408,5.78,7.568,9.077,6.86
11/29/2024 7:14,4.408,5.78,7.506,9.014,6.85
11/29/2024 7:29,4.345,5.717,7.506,9.014,6.86
11/29/2024 7:44,4.345,5.717,7.506,9.014,6.86
11/29/2024 7:59,4.345,5.717,7.443,9.014,6.86
11/29/2024 8:14,4.345,5.655,7.443,9.014,6.87
11/29/2024 8:29,4.345,5.655,7.443,9.014,6.86
11/29/2024 8:44,4.345,5.655,7.443,8.951,6.86
11/29/2024 8:59,4.282,5.655,7.38,8.951,6.86
11/29/2024 9:14,4.282,5.592,7.38,8.951,6.87
11/29/2024 9:29,4.282,5.592,7.38,8.951,6.87
11/29/2024 9:44,4.282,5.592,7.317,8.951,6.87
11/29/2024 9:59,4.282,5.592,7.317,8.889,6.87
11/29/2024 10:14,4.282,5.529,7.317,8.889,6.87
11/29/2024 10:29,4.282,5.529,7.317,8.889,6.87
11/29/2024 10:44,4.282,5.529,7.254,8.889,6.87
11/29/2024 10:59,4.219,5.529,7.254,8.889,6.87
11/29/2024 11:14,4.219,5.466,7.254,8.826,6.88
11/29/2024 11:29,4.219,5.466,7.254,8.826,6.87
11/29/2024 11:44,4.219,5.466,7.191,8.826,6.87
11/29/2024 11:59,4.219,5.466,7.191,8.826,6.88
11/29/2024 12:14,4.156,5.466,7.191,8.826,6.89
11/29/2024 12:29,4.156,5.404,7.129,8.763,6.88
11/29/2024 12:44,4.156,5.404,7.129,8.763,6.87
11/29/2024 12:59,4.156,5.404,7.129,8.763,6.88
11/29/2024 13:14,4.156,5.404,7.129,8.763,6.88
11/29/2024 13:29,4.094,5.404,7.129,8.763,6.88
11/29/2024 13:44,4.094,5.341,7.129,8.763,6.88
11/29/2024 13:59,4.031,5.341,7.066,8.701,6.88
11/29/2024 14:14,4.031,5.341,7.066,8.701,6.88
11/29/2024 14:29,4.031,5.341,7.066,8.701,6.89
11/29/2024 14:44,4.031,5.278,7.066,8.701,6.89
11/29/2024 14:59,3.968,5.278,7.003,8.701,6.89
11/29/2024 15:14,4.031,5.278,7.003,8.701,6.89
11/29/2024 15:29,4.031,5.278,7.003,8.638,6.89
11/29/2024 15:44,4.094,5.278,7.003,8.638,6.89
11/29/2024 15:59,4.156,5.278,7.003,8.638,6.89
11/29/2024 16:14,4.219,5.278,7.003,8.638,6.89
11/29/2024 16:29,4.345,5.341,7.003,8.638,6.89
11/29/2024 16:44,4.47,5.341,7.003,8.638,6.9
11/29/2024 16:59,4.596,5.404,7.003,8.638,6.89
11/29/2024 17:14,4.659,5.466,7.003,8.638,6.89
11/29/2024 17:29,4.784,5.529,7.066,8.638,6.9
11/29/2024 17:44,4.91,5.592,7.066,8.638,6.9
11/29/2024 17:59,5.035,5.655,7.066,8.701,6.89
11/29/2024 18:14,5.161,5.717,7.129,8.701,6.89
